city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_136,0.897,,No relevent experience,no_enrollment,Masters,STEM,7,500-999,Pvt Ltd,1,27,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,3,88,0.0
city_149,0.6890000000000001,,No relevent experience,no_enrollment,,,3,,,never,43,0.0
city_64,0.6659999999999999,,Has relevent experience,no_enrollment,Graduate,STEM,8,10-49,Pvt Ltd,1,88,0.0
city_21,0.624,,No relevent experience,,High School,,3,,,,145,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,48,1.0
city_84,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,1,24,1.0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,78,0.0
city_162,0.767,,Has relevent experience,Part time course,Graduate,STEM,12,,,never,94,0.0
city_21,0.624,,No relevent experience,Full time course,High School,,6,,,never,196,0.0
city_100,0.887,Female,No relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,218,0.0
city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,4,,,1,155,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,500-999,Pvt Ltd,>4,61,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,18,,,1,12,1.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,101,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,10-49,Early Stage Startup,1,202,1.0
city_21,0.624,,No relevent experience,Full time course,,,2,,,never,15,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,>4,90,0.0
city_128,0.527,Male,No relevent experience,Full time course,High School,,2,,,1,9,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,High School,,7,,,never,136,1.0
city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,3,50-99,Funded Startup,1,26,1.0
city_100,0.887,,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,never,54,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,High School,,4,,,never,21,0.0
city_67,0.855,Male,No relevent experience,Part time course,Graduate,STEM,10,,,2,11,0.0
city_10,0.895,,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,109,0.0
city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10-49,,,57,0.0
city_136,0.897,Female,No relevent experience,Full time course,Graduate,STEM,4,,,never,146,0.0
city_21,0.624,Male,No relevent experience,Full time course,High School,,7,,,never,88,1.0
city_114,0.926,,No relevent experience,Full time course,High School,,15,,,never,21,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,High School,,4,,Pvt Ltd,never,104,0.0
city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,6,,,4,4,0.0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,3,60,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,304,1.0
city_75,0.939,,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,78,0.0
city_77,0.83,Male,Has relevent experience,no_enrollment,High School,,5,50-99,Pvt Ltd,never,162,0.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,3,0.0
city_114,0.926,,No relevent experience,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,1,15,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,116,0.0
city_160,0.92,,No relevent experience,no_enrollment,Primary School,,<1,,,,166,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10-49,Funded Startup,2,83,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,1000-4999,NGO,>4,74,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,2,82,0.0
city_81,0.73,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Public Sector,>4,21,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,99,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,4,10-49,Pvt Ltd,2,45,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,10-49,Early Stage Startup,2,3,1.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,34,1.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,111,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,16,50-99,Funded Startup,1,70,0.0
city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,<1,,,never,82,1.0
city_176,0.764,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,48,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,,,1,284,1.0
city_94,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,,>4,24,1.0
city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,8,10000+,Pvt Ltd,1,6,1.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,>20,,,1,8,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,1,2,1.0
city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,8,,,1,9,1.0
city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,10,,,never,278,0.0
city_98,0.949,Male,No relevent experience,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,2,76,0.0
city_131,0.68,Male,No relevent experience,no_enrollment,Graduate,Business Degree,10,10-49,Pvt Ltd,never,22,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,36,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,,1,56,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,123,0.0
city_94,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,15,<10,Pvt Ltd,1,36,0.0
city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,3,43,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Early Stage Startup,1,24,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,94,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,1,20,0.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,1,,,never,22,1.0
city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,4,,Pvt Ltd,2,166,0.0
city_75,0.939,Male,No relevent experience,Full time course,Graduate,STEM,5,,Pvt Ltd,never,48,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,1,85,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Funded Startup,>4,15,0.0
city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,NGO,never,24,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,1,34,1.0
city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,never,17,0.0
city_145,0.555,Male,No relevent experience,Full time course,Graduate,STEM,2,,Pvt Ltd,never,25,1.0
city_149,0.6890000000000001,,No relevent experience,Full time course,Primary School,,4,,,1,42,1.0
city_72,0.795,,Has relevent experience,,Graduate,STEM,10,,Pvt Ltd,never,54,0.0
city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,5,,,never,24,1.0
city_90,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,5,,,1,60,1.0
city_100,0.887,,No relevent experience,no_enrollment,High School,,4,,,1,72,1.0
city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,>4,26,0.0
city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,Arts,16,,,1,28,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Early Stage Startup,never,102,0.0
city_16,0.91,Male,Has relevent experience,,Graduate,STEM,10,,,>4,13,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,18,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10-49,Pvt Ltd,1,284,0.0
city_21,0.624,Male,No relevent experience,Full time course,,,2,,,1,31,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Public Sector,>4,28,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,2,13,0.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,,Public Sector,never,82,1.0
city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,30,0.0
city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,1,30,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,6,100-500,Funded Startup,1,38,0.0
city_73,0.754,Male,Has relevent experience,Full time course,High School,,7,,,1,76,1.0
city_144,0.84,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,2,7,0.0
city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,1,77,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,3,10-49,Early Stage Startup,1,21,0.0
city_16,0.91,,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,52,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,>4,29,1.0
city_128,0.527,Male,No relevent experience,Full time course,High School,,4,,Pvt Ltd,never,56,1.0
city_103,0.92,Male,Has relevent experience,Full time course,High School,,8,10000+,Pvt Ltd,1,39,0.0
city_67,0.855,,No relevent experience,Full time course,Masters,Business Degree,1,500-999,Pvt Ltd,never,11,0.0
city_83,0.923,,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,11,0.0
city_90,0.698,,No relevent experience,no_enrollment,High School,,1,,,never,98,0.0
city_101,0.5579999999999999,Male,No relevent experience,Part time course,Graduate,STEM,2,10-49,Pvt Ltd,never,71,1.0
city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,22,0.0
city_106,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,8,,,1,23,1.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,1,332,0.0
city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,81,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,5,,,1,62,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,4,31,0.0
city_167,0.921,Male,Has relevent experience,no_enrollment,High School,,14,100-500,Pvt Ltd,1,26,0.0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,Other,>20,,,never,21,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,19,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10-49,Funded Startup,2,19,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,2,44,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,4,20,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,98,0.0
city_36,0.893,Male,Has relevent experience,Full time course,Graduate,STEM,9,,,4,178,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Funded Startup,2,62,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,81,0.0
city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,3,<10,Funded Startup,2,71,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,>4,72,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,45,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,NGO,2,17,1.0
city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,146,0.0
city_71,0.884,Female,No relevent experience,no_enrollment,Phd,STEM,>20,50-99,Public Sector,>4,27,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10-49,Pvt Ltd,1,23,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,8,0.0
city_103,0.92,Male,Has relevent experience,,Graduate,STEM,8,10000+,Public Sector,never,36,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,>4,72,0.0
city_16,0.91,Male,No relevent experience,Part time course,Graduate,STEM,3,<10,Pvt Ltd,never,44,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,50,1.0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,16,0.0
city_73,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,10,,,2,31,1.0
city_103,0.92,Male,No relevent experience,Full time course,High School,,2,,,1,9,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Other,1,14,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,7,,Public Sector,2,310,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,94,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,3,9,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Funded Startup,1,88,0.0
city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,<1,,,2,26,1.0
city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,5,500-999,Pvt Ltd,1,11,0.0
city_41,0.8270000000000001,,No relevent experience,no_enrollment,Masters,Business Degree,2,1000-4999,Pvt Ltd,1,36,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,44,0.0
city_44,0.725,,No relevent experience,Full time course,Graduate,Other,7,,,never,112,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,2,46,1.0
city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,28,1.0
city_13,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,20,10-49,Early Stage Startup,1,22,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,44,0.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,6,500-999,Pvt Ltd,3,32,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,19,100-500,Public Sector,>4,23,0.0
city_160,0.92,Male,Has relevent experience,,Graduate,STEM,13,,,>4,47,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,2,78,0.0
city_114,0.926,,Has relevent experience,no_enrollment,Masters,Other,7,1000-4999,Pvt Ltd,never,57,0.0
city_24,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,69,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,10000+,Public Sector,>4,69,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Phd,STEM,12,<10,Funded Startup,1,51,0.0
city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,84,0.0
city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10-49,,,42,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,11,50-99,Pvt Ltd,1,9,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,10,,,>4,6,1.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,No Major,3,,,1,33,1.0
city_152,0.698,Male,No relevent experience,Full time course,Graduate,STEM,3,10-49,,1,55,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,20,100-500,NGO,4,35,0.0
city_36,0.893,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,never,222,0.0
city_114,0.926,,No relevent experience,Full time course,Graduate,STEM,7,,,2,212,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,never,250,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,3,36,0.0
city_36,0.893,Male,Has relevent experience,no_enrollment,High School,,12,,,2,4,0.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Masters,STEM,8,,,2,80,0.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,,,never,44,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,33,0.0
city_115,0.789,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,46,0.0
city_123,0.738,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,1,39,0.0
city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Primary School,,16,,,>4,154,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,never,111,0.0
city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,>4,88,1.0
city_50,0.8959999999999999,,No relevent experience,Full time course,High School,,2,,,1,20,1.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,1,8,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,2,42,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,,,2,74,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,,,4,,,never,154,0.0
city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,116,0.0
city_67,0.855,Male,Has relevent experience,no_enrollment,High School,,7,5000-9999,Pvt Ltd,2,57,0.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,12,0.0
city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,>4,23,0.0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10-49,Pvt Ltd,2,7,1.0
city_145,0.555,,Has relevent experience,no_enrollment,,,3,50-99,Pvt Ltd,2,5,1.0
city_114,0.926,,Has relevent experience,no_enrollment,High School,,11,10000+,Other,>4,107,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,2,11,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,85,0.0
city_21,0.624,,No relevent experience,no_enrollment,,,2,,,never,72,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,4,50,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,17,500-999,Pvt Ltd,2,73,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,9,100-500,Pvt Ltd,2,156,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,1000-4999,NGO,>4,172,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,74,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,,,2,4,1.0
city_103,0.92,Male,No relevent experience,Part time course,High School,,3,,,1,24,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,>4,99,0.0
